filename,split,Bareland_gt_reg,Bareland_ps_reg,Rangeland_gt_reg,Rangeland_ps_reg,Developed_gt_reg,Developed_ps_reg,Road_gt_reg,Road_ps_reg,Tree_gt_reg,Tree_ps_reg,Water_gt_reg,Water_ps_reg,Agriculture_gt_reg,Agriculture_ps_reg,Building_gt_reg,Building_ps_reg,gt_regions,ps_regions,frag_ratio
zachodniopomorskie_1.tif,train,0,0,23,20,8,9,6,9,24,11,9,14,3,3,3,5,76,71,0.93
dortmund_47.tif,train,0,0,345,323,214,326,3,40,200,230,2,0,7,17,143,134,914,1070,1.17
paris_53.tif,train,0,0,31,61,30,74,3,13,65,42,0,0,0,4,55,54,184,248,1.35
tonga_68.tif,train,0,0,260,460,213,534,9,26,479,357,0,0,0,0,103,125,1064,1502,1.41
rio_70.tif,train,0,0,23,39,27,36,4,4,72,13,1,0,2,11,18,16,147,119,0.81
ulaanbaatar_35.tif,train,0,0,149,108,82,28,4,35,49,172,0,2,7,0,315,284,606,629,1.04
duesseldorf_43.tif,train,0,0,452,189,444,331,1,40,483,138,13,0,4,5,194,172,1591,875,0.55
tonga_52.tif,train,3,5,83,103,132,277,1,9,179,103,3,22,0,0,30,38,431,557,1.29
ngaoundere_10.tif,train,85,0,385,233,128,170,2,50,514,159,0,0,57,43,84,90,1255,745,0.59
paris_3.tif,train,0,0,41,65,32,59,3,19,48,26,0,0,0,14,35,57,159,240,1.51
lubuskie_12.tif,train,0,0,9,17,0,0,0,1,76,34,1,4,0,19,1,0,87,75,0.86
dhaka_62.tif,train,0,8,53,193,57,165,3,12,68,138,5,29,0,6,29,63,215,614,2.86
baybay_54.tif,train,0,0,431,511,218,421,5,23,264,109,0,1,6,2,71,89,995,1156,1.16
vienna_11.tif,train,0,0,92,171,144,283,16,65,192,117,0,0,0,1,21,37,465,674,1.45
chisinau_34.tif,train,0,0,187,77,74,123,5,46,135,107,0,0,0,0,14,33,415,386,0.93
rio_21.tif,train,0,0,51,77,0,50,2,14,62,45,0,0,0,0,57,48,172,234,1.36
lambayeque_32.tif,train,0,5,123,184,91,106,2,31,90,98,0,9,8,21,16,25,330,479,1.45
lohur_37.tif,train,0,0,128,65,46,117,3,45,62,54,2,3,17,35,20,29,278,348,1.25
ulaanbaatar_21.tif,train,4,39,9,111,16,92,1,4,0,0,0,58,0,2,13,14,43,320,7.44
paris_66.tif,train,0,2,26,47,69,87,2,20,64,33,2,6,0,10,32,38,195,243,1.25
kujawsko-pomorskie_16.tif,train,2,0,41,62,39,86,3,25,33,49,7,2,5,22,38,29,168,275,1.64
tonga_7.tif,train,0,0,103,250,229,619,2,20,576,233,2,18,0,1,97,98,1009,1239,1.23
zanzibar_74.tif,train,12,1,107,180,12,189,1,17,210,113,3,5,25,77,1,6,371,588,1.58
dowa_19.tif,train,0,0,50,92,31,19,1,12,60,53,0,0,15,59,156,96,313,331,1.06
niamey_13.tif,train,0,0,181,155,178,128,13,52,214,172,1,1,0,9,199,178,786,695,0.88
viru_47.tif,train,36,14,96,198,36,104,5,38,97,135,21,51,7,40,13,16,311,596,1.92
melbourne_40.tif,train,0,0,335,118,260,255,26,31,269,294,2,0,0,0,102,102,994,800,0.80
svaneti_5.tif,train,0,0,247,143,56,173,8,22,210,93,12,29,6,11,32,30,571,501,0.88
svaneti_4.tif,train,0,2,353,129,14,44,7,10,136,42,1,3,0,1,3,3,514,234,0.46
dolnoslaskie_13.tif,train,0,0,45,109,6,75,2,7,61,40,0,1,3,19,21,28,138,279,2.02
dortmund_29.tif,train,0,0,373,169,194,187,1,17,503,133,22,1,4,10,131,100,1228,617,0.50
aachen_1.tif,train,0,0,58,58,44,33,1,13,54,33,2,1,2,7,33,32,194,177,0.91
malopolskie_29.tif,train,0,0,18,49,5,48,1,11,34,30,0,27,17,6,4,7,79,178,2.25
kitsap_17.tif,train,0,0,4,8,0,1,0,1,33,20,0,0,1,23,0,0,38,53,1.39
dortmund_20.tif,train,0,0,130,180,38,144,7,34,40,40,5,4,4,25,15,10,239,437,1.83
mazowieckie_6.tif,train,0,0,27,17,16,142,3,14,34,10,1,1,3,8,6,13,90,205,2.28
muenster_16.tif,train,0,0,32,59,7,14,1,19,29,26,4,0,6,8,1,4,80,130,1.62
zanzibar_86.tif,train,0,0,152,79,0,116,2,10,637,55,0,0,0,70,34,8,825,338,0.41
rio_6.tif,train,1,0,29,27,10,24,3,1,26,20,2,0,0,7,14,22,85,101,1.19
paris_9.tif,train,0,0,41,108,44,115,1,7,52,56,0,0,0,3,49,52,187,341,1.82
ulaanbaatar_13.tif,train,0,19,158,167,87,153,2,18,0,40,0,91,0,30,128,86,375,604,1.61
paris_33.tif,train,0,0,10,5,7,15,2,2,61,2,0,0,0,0,2,7,82,31,0.38
koeln_18.tif,train,0,0,202,124,288,204,31,80,68,51,0,1,0,11,81,127,670,598,0.89
vegas_3.tif,train,0,0,24,68,26,45,2,4,92,42,10,1,0,0,41,31,195,191,0.98
wielkopolskie_37.tif,train,0,0,71,54,41,135,1,17,168,54,1,1,6,11,18,21,306,293,0.96
warminsko-mazurskie_7.tif,train,0,0,69,49,0,2,9,2,158,30,0,2,4,7,1,1,241,93,0.39
dolnoslaskie_39.tif,train,0,0,9,34,10,17,1,5,10,10,0,3,3,13,2,0,35,82,2.34
piura_23.tif,train,2,0,13,85,4,25,6,43,168,83,2,3,9,22,0,0,204,261,1.28
vegas_38.tif,train,0,0,65,54,25,47,3,14,79,59,12,0,0,0,38,52,222,226,1.02
duesseldorf_12.tif,train,0,0,293,260,174,287,4,89,425,225,0,0,1,5,156,121,1053,987,0.94
kitsap_25.tif,train,0,0,287,235,115,66,4,26,226,209,0,0,0,0,129,146,761,682,0.90
svaneti_36.tif,train,0,0,237,200,113,301,9,39,180,215,0,46,18,15,119,104,676,920,1.36
dortmund_45.tif,train,0,0,224,222,155,237,19,53,194,113,8,1,5,9,57,68,662,703,1.06
lohur_25.tif,train,0,0,28,9,10,52,1,4,66,22,0,0,4,22,1,0,110,109,0.99
dortmund_19.tif,train,0,0,258,338,153,305,10,47,251,129,5,2,9,9,120,107,806,937,1.16
pomorskie_14.tif,train,0,0,73,75,13,58,1,13,25,19,1,1,6,17,15,13,134,196,1.46
chicago_30.tif,train,0,0,243,156,130,109,14,42,129,187,1,0,0,0,327,130,844,624,0.74
tokyo_35.tif,train,0,0,181,411,260,300,5,110,399,139,0,1,10,0,446,193,1301,1154,0.89
shanghai_38.tif,train,0,0,18,32,17,48,1,18,59,8,3,2,1,17,5,28,104,153,1.47
muenster_36.tif,train,0,0,252,264,193,233,8,75,204,141,0,0,0,2,50,55,707,770,1.09
vienna_42.tif,train,0,0,228,193,237,301,15,49,171,119,13,0,0,0,60,85,724,747,1.03
paris_31.tif,train,0,0,14,21,34,44,4,13,42,4,0,0,0,10,1,10,95,102,1.07
austin_9.tif,train,0,0,236,168,184,322,11,39,157,134,1,0,0,0,100,89,689,752,1.09
koeln_44.tif,train,0,0,467,487,626,435,15,92,584,277,19,0,0,1,190,173,1901,1465,0.77
kagera_21.tif,train,0,1,72,238,22,385,9,17,831,164,0,0,0,8,61,56,995,869,0.87
christchurch_51.tif,train,0,0,887,459,178,857,2,27,476,295,20,0,0,0,246,202,1809,1840,1.02
paris_5.tif,train,0,0,32,60,31,78,3,15,27,27,0,0,0,11,26,40,119,231,1.94
rio_23.tif,train,0,0,31,11,12,8,2,11,21,2,0,0,0,0,14,16,80,48,0.60
rio_39.tif,train,1,0,58,61,127,46,1,5,38,32,0,0,0,1,58,43,283,188,0.66
pomorskie_10.tif,train,0,0,48,103,19,109,2,26,305,62,4,2,18,30,28,36,424,368,0.87
pisco_41.tif,train,0,0,152,104,221,132,1,40,86,126,0,12,0,0,64,73,524,487,0.93
mahe_63.tif,train,0,0,203,305,84,359,3,35,195,142,8,22,1,6,72,94,566,963,1.70
lubuskie_6.tif,train,0,0,15,84,24,104,1,13,169,77,1,1,4,42,25,31,239,352,1.47
aachen_13.tif,train,0,0,334,201,135,128,4,54,298,86,2,1,3,12,63,65,839,547,0.65
shanghai_37.tif,train,0,0,26,75,68,68,8,27,46,27,4,0,2,11,94,36,248,244,0.98
podkarpackie_15.tif,train,0,0,9,25,2,8,1,16,46,31,1,3,7,21,2,8,68,112,1.65
swietokrzyskie_20.tif,train,0,0,23,37,7,46,1,12,35,18,0,0,7,8,10,6,83,127,1.53
daressalaam_71.tif,train,0,0,529,192,223,349,22,43,303,223,0,0,1,0,179,151,1257,958,0.76
vegas_28.tif,train,0,0,16,57,10,35,4,6,64,22,6,0,0,15,44,36,144,171,1.19
vienna_21.tif,train,0,0,187,284,51,445,6,93,361,130,0,0,0,6,11,42,616,1000,1.62
khartoum_17.tif,train,0,0,4,18,51,64,4,13,87,60,0,0,0,0,49,31,195,186,0.95
shanghai_53.tif,train,0,0,47,44,74,58,5,26,130,25,0,10,0,0,22,51,278,214,0.77
lohur_38.tif,train,0,0,95,30,17,35,1,15,129,30,3,1,10,21,10,7,265,139,0.52
monrovia_59.tif,train,0,0,330,298,181,366,7,26,316,251,33,13,12,16,117,104,996,1074,1.08
koeln_67.tif,train,0,0,287,273,267,148,3,71,318,157,0,1,0,23,46,90,921,763,0.83
tyrolw_31.tif,train,2,0,31,116,23,80,8,25,32,20,1,14,8,11,18,14,123,280,2.28
santiago_60.tif,train,0,0,320,179,322,220,5,32,260,194,9,0,0,2,73,206,989,833,0.84
pomorskie_4.tif,train,0,0,55,90,25,95,2,18,70,35,1,0,51,53,34,44,238,335,1.41
ica_11.tif,train,0,0,193,39,273,163,2,5,285,173,0,0,0,0,72,65,825,445,0.54
koeln_55.tif,train,0,0,72,112,37,27,5,28,68,36,1,14,6,25,6,9,195,251,1.29
monrovia_3.tif,train,0,0,359,316,219,371,11,34,256,158,8,14,18,20,114,99,985,1012,1.03
bielefeld_64.tif,train,0,0,195,181,180,208,6,11,133,114,0,4,2,13,80,64,596,595,1.00
accra_18.tif,train,0,0,113,43,12,11,3,10,124,28,0,1,6,17,5,4,263,114,0.43
tokyo_62.tif,train,0,0,141,402,412,214,14,120,333,143,0,0,0,0,434,205,1334,1084,0.81
melbourne_44.tif,train,0,0,213,161,344,279,14,22,175,254,1,0,0,1,84,84,831,801,0.96
chisinau_60.tif,train,0,0,122,58,99,161,7,77,135,138,0,1,0,0,36,71,399,506,1.27
vienna_46.tif,train,3,0,91,82,57,196,19,43,62,48,4,0,0,2,40,42,276,413,1.50
tokyo_56.tif,train,0,0,241,316,405,310,3,98,601,189,0,2,40,32,470,203,1760,1150,0.65
abancay_30.tif,train,0,0,166,138,173,239,3,24,216,172,1,0,0,0,72,99,631,672,1.06
duesseldorf_3.tif,train,0,0,58,46,21,70,2,21,74,35,1,2,8,9,19,12,183,195,1.07
vegas_26.tif,train,0,0,47,35,57,62,2,28,74,42,11,3,0,0,32,43,223,213,0.96
pisco_15.tif,train,32,6,9,49,0,19,0,5,76,18,4,27,2,9,0,0,123,133,1.08
khartoum_62.tif,train,0,0,0,30,9,48,3,13,14,58,0,2,0,0,27,40,53,191,3.60
lohur_33.tif,train,0,0,430,393,229,232,3,36,319,172,3,2,53,68,115,125,1152,1028,0.89
ngaoundere_33.tif,train,0,0,68,139,642,239,12,28,181,109,18,17,19,23,101,73,1041,628,0.60
ica_3.tif,train,0,0,206,54,273,169,1,5,204,165,0,0,0,0,54,96,738,489,0.66
zanzibar_102.tif,train,0,0,262,245,417,486,11,25,376,326,0,0,0,2,436,193,1502,1277,0.85
santiago_19.tif,train,0,0,129,26,488,137,4,22,284,43,0,0,0,0,60,106,965,334,0.35
austin_8.tif,train,0,0,178,231,114,396,16,29,165,130,0,0,0,4,110,114,583,904,1.55
vegas_17.tif,train,0,0,8,51,23,28,4,12,112,20,2,7,0,0,21,24,170,142,0.84
duesseldorf_19.tif,train,0,0,29,38,12,26,7,18,38,12,5,1,2,7,3,4,96,106,1.10
khartoum_60.tif,train,0,0,0,3,82,82,5,19,25,24,0,0,0,1,50,22,162,151,0.93
christchurch_4.tif,train,4,16,184,336,33,177,5,24,72,73,5,10,0,0,42,52,345,688,1.99
paris_19.tif,train,0,0,73,54,43,64,4,24,45,24,0,1,0,2,22,39,187,208,1.11
abancay_20.tif,train,0,0,33,22,181,200,2,20,68,62,0,0,0,0,63,77,347,381,1.10
wielkopolskie_24.tif,train,0,0,16,24,11,70,3,24,0,1,0,0,1,26,3,3,34,148,4.35
daressalaam_100.tif,train,0,0,209,128,59,135,3,26,371,152,0,0,0,3,13,18,655,462,0.71
sechura_27.tif,train,0,0,159,63,106,56,1,37,238,147,0,1,0,1,71,88,575,393,0.68
shanghai_58.tif,train,0,0,3,38,19,31,3,23,18,12,0,1,0,20,28,22,71,147,2.07
dortmund_32.tif,train,0,0,325,238,299,119,18,63,287,135,5,0,0,1,78,79,1012,635,0.63
ica_25.tif,train,14,56,147,274,23,51,1,10,305,170,2,55,17,43,11,7,520,666,1.28
kyoto_57.tif,train,0,0,79,209,612,205,3,102,193,277,1,0,4,20,655,192,1547,1005,0.65
shanghai_49.tif,train,0,0,139,96,89,91,6,31,160,68,0,0,0,0,29,51,423,337,0.80
christchurch_63.tif,train,0,0,319,524,134,458,8,83,231,205,1,0,0,0,140,167,833,1437,1.73
coxsbazar_69.tif,train,0,0,213,158,56,97,0,12,39,65,1,8,2,3,80,50,391,393,1.01
lambayeque_24.tif,train,20,134,52,347,0,106,0,3,322,312,0,4,5,7,0,1,399,914,2.29
western_18.tif,train,6,18,139,234,40,112,3,14,178,109,11,35,0,0,70,50,447,572,1.28
khartoum_1.tif,train,0,0,1,12,36,58,2,26,25,74,0,0,0,0,37,47,101,217,2.15
bielefeld_63.tif,train,0,0,175,352,90,219,3,55,148,230,6,2,8,12,178,140,608,1010,1.66
piura_35.tif,train,0,0,51,135,5,79,2,30,178,103,4,8,9,14,0,0,249,369,1.48
santiago_64.tif,train,8,0,180,225,64,283,4,59,206,111,4,15,0,2,21,62,487,757,1.55
zanzibar_2.tif,train,0,0,118,161,30,163,11,27,235,153,0,0,16,18,18,45,428,567,1.32
dhaka_14.tif,train,1,2,102,303,184,282,2,14,118,173,8,32,0,0,72,66,487,872,1.79
daressalaam_57.tif,train,0,0,38,11,499,539,13,64,460,344,0,1,0,0,199,68,1209,1027,0.85
soriano_7.tif,train,0,0,154,382,502,512,3,26,342,243,1,0,0,1,121,129,1123,1293,1.15
rio_19.tif,train,0,0,22,7,27,41,6,7,27,26,0,0,0,0,19,21,101,102,1.01
tonga_38.tif,train,0,0,30,122,130,456,1,24,400,244,0,3,0,11,48,56,609,916,1.50
sechura_46.tif,train,0,0,36,144,49,100,3,28,106,130,0,0,3,13,28,43,225,458,2.04
kitsap_32.tif,train,0,0,89,98,8,27,1,2,52,25,0,0,0,1,8,6,158,159,1.01
santiago_48.tif,train,0,0,250,250,64,269,4,47,163,106,24,3,0,0,46,152,551,827,1.50
duesseldorf_32.tif,train,0,0,89,91,132,77,12,64,132,67,1,0,0,1,61,72,427,372,0.87
rio_22.tif,train,0,0,11,39,5,32,2,3,125,12,9,1,3,7,23,20,178,114,0.64
chisinau_62.tif,train,0,0,63,45,143,172,9,49,135,154,0,0,0,0,41,75,391,495,1.27
abancay_23.tif,train,0,0,70,118,146,269,1,25,126,125,0,0,0,0,36,47,379,584,1.54
kitsap_34.tif,train,0,0,4,151,1,2,0,8,2,12,1,1,0,0,2,0,10,174,17.40
chisinau_57.tif,train,0,0,114,40,98,181,5,78,130,126,0,2,0,0,24,67,371,494,1.33
shanghai_3.tif,train,0,0,13,30,7,44,2,24,21,18,0,0,0,12,12,25,55,153,2.78
sechura_39.tif,train,1,0,10,5,76,60,3,26,116,58,0,0,0,0,63,85,269,234,0.87
chisinau_1.tif,train,0,0,120,7,63,116,6,73,108,97,0,0,0,0,27,54,324,347,1.07
ulaanbaatar_29.tif,train,75,50,22,29,0,115,2,4,0,1,0,52,0,0,0,1,99,252,2.55
chincha_3.tif,train,0,0,206,112,97,54,4,36,200,141,56,12,11,2,59,97,633,454,0.72
rio_64.tif,train,0,0,44,56,115,38,4,12,66,36,10,0,0,1,55,40,294,183,0.62
muenster_30.tif,train,0,0,207,326,318,227,6,27,247,175,4,10,6,17,159,131,947,913,0.96
ulaanbaatar_26.tif,train,4,0,186,110,132,45,21,51,0,65,12,7,0,2,217,194,572,474,0.83
mazowieckie_17.tif,train,0,0,10,26,0,6,0,2,20,18,0,0,3,20,1,1,34,73,2.15
santiago_43.tif,train,16,0,89,123,26,215,77,68,70,67,13,10,0,2,0,8,291,493,1.69
ica_36.tif,train,0,0,45,12,169,237,1,36,37,19,0,0,0,0,121,68,373,372,1.00
bielefeld_48.tif,train,0,0,191,196,289,166,4,80,230,140,1,1,0,0,106,120,821,703,0.86
paris_41.tif,train,0,0,15,26,6,44,3,15,24,7,0,0,0,12,2,17,50,121,2.42
vegas_13.tif,train,0,0,42,27,18,47,2,11,110,31,7,0,0,65,40,38,219,219,1.00
pisco_24.tif,train,0,7,134,88,30,54,3,15,53,40,18,82,15,26,0,5,253,317,1.25
coxsbazar_32.tif,train,0,1,122,393,63,263,6,35,148,72,0,7,2,2,62,59,403,832,2.06
ica_47.tif,train,15,0,136,123,39,24,2,9,248,60,0,0,2,3,58,28,500,247,0.49
tonga_53.tif,train,2,0,77,74,70,245,1,18,53,70,3,23,0,4,58,61,264,495,1.88
sechura_29.tif,train,0,33,76,70,71,48,2,14,393,106,0,8,1,0,51,75,594,354,0.60
kagera_22.tif,train,0,0,446,305,72,502,16,26,564,236,0,4,50,9,65,55,1213,1137,0.94
dortmund_41.tif,train,0,0,603,344,532,451,32,79,508,136,21,0,7,0,227,180,1930,1190,0.62
accra_33.tif,train,0,0,55,94,31,43,3,21,34,42,0,0,0,27,4,3,127,230,1.81
chicago_4.tif,train,14,0,11,23,21,24,9,65,31,11,0,0,0,8,13,6,99,137,1.38
koeln_40.tif,train,0,0,284,215,727,232,35,110,261,213,0,0,0,4,59,105,1366,879,0.64
chincha_11.tif,train,0,0,63,30,97,87,1,34,148,113,11,1,1,9,41,121,362,395,1.09
malopolskie_6.tif,train,0,0,58,49,3,26,15,17,19,11,0,7,7,6,2,9,104,125,1.20
melbourne_48.tif,val,0,0,148,79,126,237,6,36,158,188,6,0,0,0,53,69,497,609,1.23
tokyo_53.tif,val,0,0,122,430,352,291,13,145,170,199,2,0,13,5,707,206,1379,1276,0.93
slaskie_35.tif,val,1,1,81,142,55,241,18,18,130,67,1,1,0,2,53,58,339,530,1.56
accra_12.tif,val,0,0,5,48,202,254,4,81,107,92,11,0,0,0,94,305,423,780,1.84
malopolskie_2.tif,val,0,0,7,10,4,32,1,6,34,15,0,2,2,2,3,4,51,71,1.39
chincha_14.tif,val,0,0,109,66,91,37,1,17,166,108,1,0,0,0,81,101,449,329,0.73
pisco_6.tif,val,0,0,58,94,23,60,5,33,58,43,17,33,4,13,12,15,177,291,1.64
ulaanbaatar_9.tif,val,0,0,108,34,109,26,4,37,101,76,10,1,0,0,228,206,560,380,0.68
zanzibar_124.tif,val,0,3,225,141,68,77,10,2,1474,201,0,4,0,72,119,53,1896,553,0.29
tonga_17.tif,val,0,0,58,146,73,405,1,8,151,198,0,2,0,13,47,61,330,833,2.52
mazowieckie_19.tif,val,0,0,17,12,7,54,1,3,47,31,0,0,6,4,16,19,94,123,1.31
koeln_36.tif,val,0,0,156,59,190,165,11,90,107,104,0,0,0,0,66,89,530,507,0.96
piura_5.tif,val,0,0,31,33,57,26,4,25,190,147,0,0,0,0,72,68,354,299,0.84
malopolskie_38.tif,val,0,0,62,121,4,78,1,15,43,19,0,23,3,15,9,35,122,306,2.51
kujawsko-pomorskie_15.tif,val,1,0,323,140,168,382,2,63,87,47,2,3,0,0,75,62,658,697,1.06
rio_38.tif,val,0,0,3,13,37,65,1,3,21,23,0,0,0,0,9,22,71,126,1.77
chincha_6.tif,val,0,0,136,74,109,57,1,15,162,145,0,5,14,5,71,104,493,405,0.82
daressalaam_93.tif,val,0,0,427,204,268,311,11,25,372,165,44,5,2,5,105,73,1229,788,0.64
ngaoundere_22.tif,val,28,0,72,325,50,124,1,23,291,185,0,0,8,53,50,72,500,782,1.56
chicago_49.tif,val,0,0,66,89,85,89,5,35,14,22,1,2,0,1,17,45,188,283,1.51
santiago_15.tif,val,0,0,223,323,216,287,13,48,175,131,19,2,0,5,62,113,708,909,1.28
duesseldorf_39.tif,val,0,0,47,61,55,99,5,53,28,29,1,4,0,1,9,46,145,293,2.02
aachen_18.tif,val,0,0,231,233,164,278,5,45,307,132,0,1,2,1,113,114,822,804,0.98
accra_42.tif,val,0,0,632,273,637,502,32,57,538,299,6,0,0,0,187,154,2032,1285,0.63
zachodniopomorskie_3.tif,val,0,0,43,82,8,19,1,15,16,8,9,12,0,4,1,3,78,143,1.83
slaskie_21.tif,val,0,0,44,24,21,32,4,13,346,58,0,0,0,7,8,8,423,142,0.34
viru_45.tif,val,0,0,55,81,92,41,5,23,183,148,9,2,2,10,78,90,424,395,0.93
ngaoundere_14.tif,val,0,0,219,127,22,50,4,38,137,59,36,24,18,55,10,32,446,385,0.86
bielefeld_22.tif,val,0,0,199,138,157,295,2,75,114,85,4,0,12,9,152,134,640,736,1.15
accra_62.tif,val,0,0,12,10,309,146,6,41,107,71,0,0,0,0,256,127,690,395,0.57
svaneti_22.tif,val,18,28,112,218,38,201,9,29,193,100,3,49,0,3,37,61,410,689,1.68
daressalaam_63.tif,val,0,0,124,34,492,745,33,50,416,477,0,0,3,2,645,105,1713,1413,0.82
lima_32.tif,val,2,4,72,97,41,63,4,24,103,65,3,14,0,0,28,55,253,322,1.27
lohur_21.tif,val,0,0,494,363,206,219,3,26,328,161,0,0,93,57,129,114,1253,940,0.75
daressalaam_97.tif,val,0,1,272,229,212,312,17,33,251,165,9,3,0,1,75,91,836,835,1.00
tyrolw_2.tif,val,0,0,107,199,153,143,6,34,125,115,1,1,9,14,73,91,474,597,1.26
ngaoundere_12.tif,val,0,0,284,275,397,280,1,58,339,180,52,5,52,50,131,114,1256,962,0.77
pisco_42.tif,val,0,2,142,65,101,35,5,22,114,83,0,7,0,0,59,77,421,291,0.69
coxsbazar_12.tif,val,0,0,35,42,27,74,0,24,254,127,12,1,2,8,29,28,359,304,0.85
duesseldorf_68.tif,val,0,0,32,76,64,79,6,55,28,29,3,2,0,0,14,74,147,315,2.14
pointenoire_5.tif,val,0,0,68,58,209,180,7,24,233,214,2,5,3,6,209,114,731,601,0.82
coxsbazar_33.tif,val,0,0,53,42,9,15,1,32,716,184,38,2,0,4,2,2,819,281,0.34
monrovia_56.tif,val,0,0,230,372,193,378,8,34,219,113,39,12,7,7,145,137,841,1053,1.25
dhaka_57.tif,val,0,5,91,344,75,237,5,23,70,174,9,41,0,0,56,59,306,883,2.89
dhaka_33.tif,val,0,0,150,359,279,371,2,19,168,205,9,22,0,1,65,62,673,1039,1.54
chincha_31.tif,val,0,1,54,40,29,29,0,24,48,34,0,3,7,5,14,46,152,182,1.20
maputo_1.tif,val,0,0,31,92,228,239,2,30,204,231,12,8,0,1,175,110,652,711,1.09
rio_4.tif,val,1,0,20,103,75,65,3,8,67,51,3,0,0,0,38,53,207,280,1.35
bielefeld_61.tif,val,0,0,290,226,226,318,1,29,258,144,7,0,4,6,175,147,961,870,0.91
chiangmai_2.tif,val,0,4,245,309,100,237,1,7,107,61,2,6,1,4,9,12,465,640,1.38
daressalaam_98.tif,val,0,0,695,211,218,372,14,37,298,205,11,6,0,3,117,120,1353,954,0.71
chiclayo_17.tif,val,6,27,101,56,48,49,5,18,145,103,0,7,5,1,23,27,333,288,0.86
tokyo_23.tif,val,0,0,71,212,321,126,10,95,193,127,1,4,0,0,104,116,700,680,0.97
bielefeld_52.tif,val,0,0,163,184,302,316,2,52,284,144,2,0,0,1,186,155,939,852,0.91
paris_29.tif,val,0,1,61,54,25,71,4,14,37,21,0,4,0,3,35,30,162,198,1.22
dortmund_15.tif,val,0,0,201,200,93,247,19,47,180,113,10,0,6,1,112,107,621,715,1.15
maputo_13.tif,val,0,0,95,117,193,433,3,44,234,307,3,2,0,0,393,126,921,1029,1.12
shanghai_5.tif,val,0,0,0,0,1,19,0,4,0,0,0,0,0,20,1,28,2,71,35.50
paris_43.tif,val,0,0,30,77,77,79,2,12,42,24,1,0,0,0,41,54,193,246,1.27
aachen_29.tif,val,0,0,90,52,11,26,0,18,30,13,0,0,3,4,8,12,142,125,0.88
zanzibar_36.tif,val,0,0,31,160,0,103,1,19,278,131,0,2,17,38,3,14,330,467,1.42
niamey_11.tif,val,0,0,179,115,196,136,11,51,196,167,8,1,0,4,224,163,814,637,0.78
shanghai_19.tif,val,0,0,24,27,40,31,3,27,63,6,2,1,1,14,10,16,143,122,0.85
monrovia_8.tif,val,0,4,142,193,23,195,0,9,96,119,50,53,0,1,55,57,366,631,1.72
dortmund_25.tif,val,0,0,112,134,69,180,1,24,169,94,6,3,5,10,84,83,446,528,1.18
piura_41.tif,val,0,0,0,6,25,21,1,21,141,105,0,4,0,0,51,59,218,216,0.99
malopolskie_14.tif,val,0,0,1,26,0,6,0,3,28,1,2,2,1,16,1,1,33,55,1.67
slaskie_31.tif,val,0,0,108,49,38,28,7,19,184,76,9,12,0,16,3,2,349,202,0.58
viru_22.tif,val,0,0,92,181,147,74,4,27,268,192,0,2,19,35,71,75,601,586,0.98
chincha_4.tif,val,0,0,143,76,129,89,3,42,121,88,16,4,9,4,92,107,513,410,0.80
dhaka_66.tif,val,0,11,156,133,114,120,2,23,88,142,11,30,0,0,35,29,406,488,1.20
kagera_34.tif,val,0,0,158,233,46,355,1,13,173,178,0,4,16,17,52,69,446,869,1.95
daressalaam_46.tif,val,0,0,11,221,571,767,10,66,274,293,2,0,0,0,891,20,1759,1367,0.78
tokyo_3.tif,val,0,0,158,245,445,164,8,114,300,81,1,0,33,22,462,185,1407,811,0.58
tyrolw_1.tif,val,0,1,14,63,0,3,2,4,8,22,0,69,0,0,0,0,24,162,6.75
tokyo_34.tif,val,0,0,205,336,406,237,6,92,253,150,5,3,20,26,290,153,1185,997,0.84
ica_22.tif,val,0,14,97,148,56,64,3,10,109,79,0,48,2,6,43,50,310,419,1.35
zanzibar_116.tif,val,17,0,138,302,17,231,11,38,1088,302,3,1,0,1,242,185,1516,1060,0.70
ulaanbaatar_19.tif,val,0,0,213,29,288,40,2,36,7,108,1,0,0,0,313,324,824,537,0.65
lohur_22.tif,val,0,0,516,433,227,385,6,49,186,165,4,0,59,46,115,153,1113,1231,1.11
coxsbazar_43.tif,val,0,0,126,155,33,78,0,40,42,63,8,11,44,33,25,26,278,406,1.46
mahe_62.tif,val,0,0,386,245,120,480,30,55,292,150,13,16,0,4,90,105,931,1055,1.13
baybay_18.tif,val,8,4,89,137,0,36,0,5,157,46,2,20,6,29,2,3,264,280,1.06
bielefeld_40.tif,val,0,0,106,111,234,163,12,39,86,69,0,1,0,1,57,65,495,449,0.91
mazowieckie_25.tif,val,0,0,34,62,17,37,5,12,216,37,0,0,1,3,6,6,279,157,0.56
muenster_31.tif,val,0,0,37,71,14,13,11,18,81,26,1,0,9,17,11,5,164,150,0.91
zanzibar_123.tif,val,0,0,6,55,4,71,0,0,47,93,0,7,0,0,47,16,104,242,2.33
aachen_32.tif,val,0,0,229,68,212,169,13,45,258,69,0,0,0,0,39,55,751,406,0.54
baybay_14.tif,val,0,0,168,158,20,98,10,46,106,67,15,58,13,40,11,26,343,493,1.44
rosario_1.tif,val,0,2,383,301,239,191,4,16,243,253,3,9,0,5,115,202,987,979,0.99
tonga_42.tif,val,0,0,716,347,342,519,10,17,523,311,0,10,0,0,126,145,1717,1349,0.79
kyoto_48.tif,val,0,0,128,51,246,82,2,37,276,114,0,0,3,1,199,192,854,477,0.56
